time,page,sender_name,content,photos,videos,link,kdv,,
2024/02/10,Beatvn,Dương Lê, ,https://scontent.fsgn2-6.fna.fbcdn.net/v/t1.15752-9/421210079_720663650251792_5833560274872057307_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeH4jBm0JxjZ3kwZGWdUNGSJKNz0lmtzXhAo3PSWa3NeEHtXo7FE_47yYaZ_y7vAiX1J-83N-xrob-j5n00edmCk&_nc_ohc=fooDvPvBA_oAX-ws54B&_nc_ht=scontent.fsgn2-6.fna&oh=03_AdQtAi5GyRrkm2Zsklvw-1Uz5yTNkcIm2MO8xWVE5wRFSQ&oe=65FAD5B8 ,,,Bách,Duyệt,
2024/02/10,Beatvn,Hồng Quân,"CHÁU NGỌC TRINH SỤT SÙI ÔM DÌ  VÌ NGHĨ DÌ ÚT SẼ MÃI KHÔNG VỀ  ""Nhà là nơi để về"".  Có lẽ sau hơn 3 tháng tạm giam, Ngọc Trinh càng thêm thấm thía câu nói trên, khi mà trong quãng thời gian đó, gia đình cô là những người lo lắng nhất.  Một cái tết mà Ngọc Trinh sum vầy đầm ấm bên gia đình, cháu trai ôm chầm lấy cô khóc sướt mướt, không chịu buông bởi vì bé nghĩ nếu buông ra thì dì út sẽ đi mất.  Không chỉ gia đình Ngọc Trinh mà những anh chị em nghệ sĩ cũng vui mừng khôn siết khi biết cô trở về, họ chia sẻ cảm xúc trên FB cá nhân mặc dù rất bận nên không thể tham dự phiên tòa nào trước đó.  #Beatvn","https://scontent.fsgn2-6.fna.fbcdn.net/v/t1.15752-9/421625596_1083822496160222_2178051371817693920_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEeeV6hft6kIi6oVrMkp9IguJtEbQ9yUU24m0RtD3JRTXWTQBTHM0D40tKfL-FaRlF9JeWH-6MLXLYXQZI7Lfjl&_nc_ohc=8pq-LvqUgzAAX_dgAIN&_nc_ht=scontent.fsgn2-6.fna&oh=03_AdRJjmtI7rSBFjvxB_US79qz-FajMeTgJafCKEPDO2lHdQ&oe=65FABDF1 
https://scontent.fsgn2-7.fna.fbcdn.net/v/t1.15752-9/405138785_736378491891004_4697002030495943505_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEw3V0pkg-6QF1bMtgc9V2A_q7jEggUr4_-ruMSCBSvjzEYLBZgGBlh_4bcFpyiue3OvdovEe6alktmgXXyKV6y&_nc_ohc=wbW2qTJweh0AX9cmXSe&_nc_ht=scontent.fsgn2-7.fna&oh=03_AdSjCxYj0uBuWSKGc1JN3MrExKUxXfWkXNXSmzw-YGjn5g&oe=65FAC78F 
https://scontent.fsgn2-10.fna.fbcdn.net/v/t1.15752-9/405144625_1451415158791594_8817687682168789006_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEIiux5isC5Q9RJKojrt9fp5zDVBr1gt37nMNUGvWC3fqI0_n4F6TF1moWs-pz8wCI3DGLhyAlQHlcWcBhXXvv8&_nc_ohc=o1ylY-lco0oAX_LrpDJ&_nc_ht=scontent.fsgn2-10.fna&oh=03_AdSucNNW9cQOtT7vX3e90gBYDMR4jDPVZbrznp9e_B1N6g&oe=65FAC99D ",,,Bách,Duyệt,
2024/02/10,Beatvn,Nguyễn Huyền,,https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/426039997_2607960372712641_826075309559423370_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEvqKWZlydIbPJMi_rUmLK7LGyI3PJAQiwsbIjc8kBCLPHl31cvKqjY6p8c5A59qhmdvy0eLQ8tozXyoGVWz4Py&_nc_ohc=LY32RFpIKfQAX8AhoQB&_nc_ht=scontent.fsgn2-4.fna&oh=03_AdT_4N7OQK3y6RYmNs2xRnycoqLoOKpTOn6hu1O1H1ePuA&oe=65FACA71 ,,,Bách,Duyệt,
2024/02/10,Beatvn,Nguyễn Tuấn Thịnh, ,https://scontent.fsgn2-10.fna.fbcdn.net/v/t1.15752-9/426550465_912899560553127_2862308126465771815_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeFDfRMkruQFgSUvMLBpTfyuL1oTGPLSBEwvWhMY8tIETN7YF-6on1xNDcTiPdIcBW6q80b_wib-E_uzruIdxMIX&_nc_ohc=huRGmXy1Ev8AX-pMMmZ&_nc_ht=scontent.fsgn2-10.fna&oh=03_AdS3zPOdWcBF3bemdnrqQW2-mlftbmEPHDMG-l-xMh-DHw&oe=65FADE0D ,,,Đạt,Duyệt,
2024/02/10,Beatvn,Nguyễn Long,"CHỈ CẦN VỢ ĐẸP, DÙ TÔI CÓ XẤU ĐI NỮA NGƯỜI TA CŨNG SẼ NGHĨ TÔI CHẲNG TẦM THƯỜNG!  Câu nói của người đàn ông từng trải, có đôi mắt nhìn thấu hồng trần 👍  📸 Khoa Gồm #beatvn","https://scontent.fsgn2-10.fna.fbcdn.net/v/t1.15752-9/423105654_1170852370987593_6126731702627993693_n.png?_nc_cat=109&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeGXxzr0TCZxRbCW0v6SCYue_H4nVK8RsUb8fidUrxGxRsmyf23Tzt6i1v1mOfRHyGemiNJAlKLXwdgSQhV4okDm&_nc_ohc=BjzARbzZrogAX-QZ1IA&_nc_ht=scontent.fsgn2-10.fna&oh=03_AdS9QlQ7KbpQyH2D4ClKVxeFo5n1EjfhcXSHIkbaos8P7w&oe=65FABFD0 
https://scontent.fsgn2-5.fna.fbcdn.net/v/t1.15752-9/423454238_352477097621771_9116816478031645314_n.png?_nc_cat=104&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeHQM5vsIbPxzp4qF3y7qNDiuM6IN69JK5S4zog3r0krlEgbO3hZuTSawj-LU6s_B0VNFlHtNj8OnAtMKjJyWMXQ&_nc_ohc=tRJa2JLAAxwAX_2OpXU&_nc_ht=scontent.fsgn2-5.fna&oh=03_AdRl2nWrcufpXffckTFprxtWa33VJDSpValgj92aWjG6nQ&oe=65FAE309 ",,,Bách,Duyệt,
2024/02/10,Beatvn,Nguyễn Huyền,3h chiều mùng 1 Tết 🌸🌸🌸  Cơm nước xong xuôi dân tình xúng xính váy áo ùa ra đường đi du xuân chúc Tết. Đường phố đông đúc nhộn nhịp quá ạ 🥹   #beatvn,https://scontent.fsgn2-5.fna.fbcdn.net/v/t1.15752-9/416509890_404779778887868_8236478075462867241_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeGPuFRloYsL5kxlWbRp0fW7XMaYfSIcF45cxph9IhwXjsI_-OwtpbOCBWUIvyY8u-bpYvQ_5raqFS9QXBLvyJfd&_nc_ohc=VR8gwm-z_ekAX8tAeZf&_nc_ht=scontent.fsgn2-5.fna&oh=03_AdQRoQrdbYGXzaIYPguZWe5qMimtN9lBaT8ilVK_wxcGUA&oe=65FAB964 ,,,Bách,Duyệt,
2024/02/10,Beatvn,Thang Le,"QUÁ TIẾC 🙁  Rạng sáng ngày 10/2/2014, ứng dụng Flappy Bird đã bị gỡ khỏi App Store bởi chính tác giả Nguyễn Hà Đông.  Nguyên nhân chủ yếu có lẽ là do thành công vang dội của trò chơi đi kèm với áp lực dư luận quá lớn đã khiến tác giả không thể chịu nổi.  Flappy Bird nổi tiếng đến mức ngày hôm nay cộng đồng quốc tế vẫn còn đang bàn luận về nó. Nhiều người Mỹ hiện vẫn tin rằng Nguyễn Hà Đông gỡ trò chơi vì sợ nó gây nghiện đến mức có hại cho người chơi.  Thời điểm sau khi bị gỡ, đã có một chiếc iPhone 5S còn lưu Flappy Bird được đấu giá lên đến gần 100.000 USD.",https://scontent.fsgn2-10.fna.fbcdn.net/v/t1.15752-9/423147248_3655693008092773_2222279751323233085_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeGpjtzsAxq5OVaiDjnNVaJ-FRZuG3Xf9hEVFm4bdd_2ESpNYzoFT_Pr81fChtf-Ojix-4s5QFDA8o4bwzlRd_da&_nc_ohc=AtltqZ-n-EIAX8C5sEv&_nc_ht=scontent.fsgn2-10.fna&oh=03_AdSObJMlTEqWl_B5DQ_jhiGmMkfgFz90incnf09nyQtOag&oe=65FABF25 ,,,Đạt,Duyệt,
2024/02/10,Beatvn,Hồng Quân,"Một cái Tết đầm ấm bên gia đình của Ngọc Trinh.   Hy vọng năm mới 2024 sẽ là một sự khởi đầu mới khi cô đã trải qua một năm đáng quên cùng với ""những người bạn"" đáng nhớ.  #Beatvn","https://scontent.fsgn2-3.fna.fbcdn.net/v/t1.15752-9/405086341_1369907400332873_6164597171390098527_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeHWIQpQtZnlkgPIa15rcZsqEA1gXeajXacQDWBd5qNdp6SKemXFQNVlW7qplb6D9GwofqYzoa8ULqMcAtgNqSPo&_nc_ohc=Hh7RR2X-H0sAX_HRtOl&_nc_ht=scontent.fsgn2-3.fna&oh=03_AdRYEWPo3O17A1SWTH_sQ25fymIJBzZBwF75tpyxUoK-LA&oe=65FACD4C 
https://scontent.fsgn2-6.fna.fbcdn.net/v/t1.15752-9/405163004_2060749174308378_8383892544316047980_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeFeqLCc9ziOZC2XGxoXhlukDXX_h_zTyX4Ndf-H_NPJfhGxMqkgeA4SgmagWCxEgrxERlcm02piucyhI-u2oO6m&_nc_ohc=H5nzLX2XvYkAX9RuaNE&_nc_ht=scontent.fsgn2-6.fna&oh=03_AdRdIwZYyqKE2v9JPnO9b5_jGsv_z_pnmfL-7Q3d98wBEg&oe=65FACF27 
https://scontent.fsgn2-5.fna.fbcdn.net/v/t1.15752-9/405132826_360989170254070_8059536397339377751_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEaytX733fpdVg3cYvuJTFwjwfwBuLJwtWPB_AG4snC1SnoKihm7BAiROoYw51MRf8WB9BMnHxow0ftp3PbvY8n&_nc_ohc=mOUuCV_nEKYAX--q8zB&_nc_ht=scontent.fsgn2-5.fna&oh=03_AdQBVBSjQ-vqGDnQsuG50zcuV3YREK13ObNIADwc3k2hBw&oe=65FADFF2 
https://scontent.fsgn2-4.fna.fbcdn.net/v/t1.15752-9/421165806_1089814262469858_4816470017018403908_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeH_RH2Mri8BdgJx07YqULFXupV7iXf-E166lXuJd_4TXjodXMjEQb_2u998vwWI7bbtroXp4JImdGfBxEup9CBD&_nc_ohc=LsTddcsNskUAX9MM_nb&_nc_ht=scontent.fsgn2-4.fna&oh=03_AdSu64FVmxglanMmQYKt2wwItCRLcC1iL_WcYzklhKR6MA&oe=65FAC634 
https://scontent.fsgn2-6.fna.fbcdn.net/v/t1.15752-9/421104183_1311497896195522_8943452203397439197_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEAB4avotpb1okPCDOePBM8aR85J6wDLp1pHzknrAMunXnMKkmKb-SarakVarzoy0nMZY0-wIIaz4sbsjSfBH75&_nc_ohc=2O6oXZSRaSYAX-CniEb&_nc_oc=AQnaEBmIwD9NSyi2KJV-oD1OV-DoD4HmREDmQvuMgKtreQIsmNv1oIz8VuL6affDrYc&_nc_ht=scontent.fsgn2-6.fna&oh=03_AdQP_awyrrLGEH7Q53zJaqcOwUVgbRTkWk9MdZRqig6KXg&oe=65FAD092 
https://scontent.fsgn2-6.fna.fbcdn.net/v/t1.15752-9/421104993_716827480538225_3492721712330271694_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEVmZP33un-rW4OD7zhZ5c5vVnuA22MWse9We4DbYxax5rVl6zSalz14InmHMHQojTddGFbSIQo-rOt21WmDPLm&_nc_ohc=9V4h847Tq8oAX_vj9Fd&_nc_ht=scontent.fsgn2-6.fna&oh=03_AdTVWCjQ267Ji8HbhWJQxcSLapJNbLMTYrMi2Lo8XnR0qQ&oe=65FAC1D7 
https://scontent.fsgn2-6.fna.fbcdn.net/v/t1.15752-9/405099327_1569871483826619_7891115806314429726_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeEgSUOCVT8Fk3Q-AhxLUT1jA-zoAs7JK0wD7OgCzskrTELQqS_YIeGBar6p04ysZcqaNgwHC0Rz5AX965kRUe1H&_nc_ohc=bXmmryY_RXIAX8Mckke&_nc_ht=scontent.fsgn2-6.fna&oh=03_AdRMwRlzYMvdiMs58zVdxlVcKRVCJlkG_tyScs6faMnXhg&oe=65FAED86 
https://scontent.fsgn2-7.fna.fbcdn.net/v/t1.15752-9/421180216_340566235110049_4476851299463590432_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeHF9tracuLv-9qY0i3xxwq3u2IEJAfgyeq7YgQkB-DJ6iT6c4xUQroN3ncueb2RHGZ-9SEOLFQ06E8Qg7_5qNYL&_nc_ohc=aioc5x_RB2AAX8IXjVG&_nc_ht=scontent.fsgn2-7.fna&oh=03_AdRs1eOWMpiKluP1nHvZUB3HQIFMy7NIA_4Tevl7WqgS3g&oe=65FAE729 ",,,Đạt,Duyệt,
2024/02/10,Beatvn,Nguyễn Long, ,https://scontent.fsgn2-11.fna.fbcdn.net/v/t1.15752-9/423062586_1560405871422346_1297008154581489149_n.png?_nc_cat=105&ccb=1-7&_nc_sid=8cd0a2&_nc_eui2=AeFZkzULJA0LzsSkF6QHKNYc1lzrRymNC27WXOtHKY0LbpgVw1QAF4Y9dvxWtDMeFtCwiHBcinmuFWv7nel06olr&_nc_ohc=r8PHpn8CbNEAX9Afuw-&_nc_ht=scontent.fsgn2-11.fna&oh=03_AdQbMtR1yoXjFcUs_Yz-S6XNQ_sjXPIIODplBbAUii1xOg&oe=65FAD041 ,,,Bách,Duyệt,
2024/02/10,Beatvn,Nguyễn Long,BẦU TRỜI HÀ NỘI ĐÊM GIAO THỪA🎉🎉🎉  Pháo hoa rợp trời. Mong sao năm sau Bộ Quốc Phòng ra mắt pháo hoa cao tầm 30-50m thì nhà nào nhà nấy cũng phấn đấu làm 1 hộp bắn rợp trời 🤣🤣🤣  -Thỏ- #beatvn,,https://video.fsgn2-9.fna.fbcdn.net/v/t42.3356-2/10000000_7585949394771548_3885075997303956583_n.mp4?_nc_cat=103&ccb=1-7&_nc_sid=4f86bc&_nc_eui2=AeEcj1BkX87bHqycULSoXoB-aELDDAHECLZoQsMMAcQItmT2HWGUol_VfLQGWEYI9hNkgmWR6bLsaHO-_JKHAZjY&_nc_ohc=FyDMeyfKtpEAX_vVwuy&_nc_ht=video.fsgn2-9.fna&oh=03_AdTJXUVeKKsYOOPQbAWPvhAK1W39OqmePpMJVvm5SSk3Jw&oe=65D4EAD9&dl=1 ,,Bách,Duyệt,
